2020-07-13 19:08:33.941134|0.14|0.17|0.19|0.78|3.14|
2020-07-13 19:08:34.451627|0.15|0.17|0.19|1.96|3.53|
2020-07-13 19:08:34.961879|0.14|0.17|0.19|1.57|1.18|
2020-07-13 19:08:35.472240|0.15|0.16|0.17|3.53|0.00|
2020-07-13 19:08:35.982743|0.15|0.16|0.17|1.96|2.35|
2020-07-13 19:08:36.492982|0.15|0.17|0.17|1.18|2.35|
2020-07-13 19:08:37.003601|0.15|0.17|0.19|1.18|0.00|
2020-07-13 19:08:37.514279|0.16|0.18|0.19|3.14|1.57|
2020-07-13 19:08:38.024948|0.19|0.18|0.18|0.00|1.57|
2020-07-13 19:08:38.666938|4.00|0.18|0.18|2.35|1.57|
2020-07-13 19:08:39.308886|4.00|0.18|0.20|2.35|1.57|
2020-07-13 19:08:39.819447|0.16|0.17|0.19|1.18|3.14|
2020-07-13 19:08:40.329698|0.11|0.17|0.17|1.57|0.00|
2020-07-13 19:08:40.839564|0.09|0.17|0.18|0.00|3.53|
2020-07-13 19:08:41.349823|0.09|0.17|0.18|1.18|2.75|
2020-07-13 19:08:41.859831|0.09|0.17|0.17|1.96|2.75|
2020-07-13 19:08:42.370057|0.10|0.17|0.17|0.78|3.53|
2020-07-13 19:08:42.879936|0.10|0.17|0.17|2.75|1.96|
2020-07-13 19:08:43.390217|0.10|0.17|0.17|2.35|1.96|
2020-07-13 19:08:43.900157|0.11|0.17|0.17|1.18|0.00|
2020-07-13 19:08:44.410313|0.11|0.17|0.17|1.57|3.14|
2020-07-13 19:08:44.920675|0.12|0.17|0.17|1.96|1.96|
2020-07-13 19:08:45.430581|0.11|0.17|0.16|1.96|1.57|
2020-07-13 19:08:45.941195|0.12|0.18|0.18|0.78|0.39|
2020-07-13 19:08:46.459936|0.12|1.64|0.17|3.53|0.78|
2020-07-13 19:08:46.978662|0.12|1.63|0.17|1.57|1.96|
2020-07-13 19:08:47.497867|0.14|1.59|0.17|3.14|2.35|
2020-07-13 19:08:48.016642|0.13|1.64|0.17|0.78|1.96|
2020-07-13 19:08:48.535789|0.14|1.64|0.17|0.39|1.18|
2020-07-13 19:08:49.055263|0.14|1.68|0.17|3.53|2.75|
2020-07-13 19:08:49.574347|0.15|1.65|0.17|1.18|2.75|
2020-07-13 19:08:50.093466|0.15|1.62|0.17|1.96|0.00|
2020-07-13 19:08:50.741633|0.15|1.66|4.00|0.78|0.39|
2020-07-13 19:08:51.389715|0.16|1.64|4.00|3.14|2.75|
2020-07-13 19:08:51.919884|0.17|1.64|1.98|0.39|1.96|
2020-07-13 19:08:52.570114|4.00|1.67|0.05|1.96|3.14|
2020-07-13 19:08:53.220187|4.00|1.65|0.07|1.96|2.35|
2020-07-13 19:08:53.879957|4.00|1.67|1.67|2.75|3.53|
2020-07-13 19:08:54.539706|4.00|1.65|1.65|1.57|0.39|
2020-07-13 19:08:55.199170|4.00|1.65|1.65|2.35|0.39|
2020-07-13 19:08:55.858844|4.00|1.66|1.64|0.78|0.00|
2020-07-13 19:08:56.518902|4.00|1.71|1.68|1.57|1.57|
2020-07-13 19:08:57.178647|4.00|1.65|1.66|1.96|3.53|
2020-07-13 19:08:57.838395|4.00|1.65|1.67|2.75|1.96|
2020-07-13 19:08:58.484513|4.00|0.55|0.52|1.18|3.53|
2020-07-13 19:08:59.144004|4.00|1.66|1.62|0.00|1.96|
2020-07-13 19:08:59.803636|4.00|1.65|1.66|1.96|2.35|
2020-07-13 19:09:00.463367|4.00|1.64|1.66|1.18|0.78|
2020-07-13 19:09:01.122883|4.00|1.64|1.68|2.35|3.14|
2020-07-13 19:09:01.782996|4.00|1.70|1.67|3.53|0.39|
2020-07-13 19:09:02.443018|4.00|1.66|1.68|1.57|3.14|
2020-07-13 19:09:03.102823|4.00|1.66|1.68|3.14|2.75|
2020-07-13 19:09:03.762400|4.00|1.65|1.67|0.39|3.53|
2020-07-13 19:09:04.422186|4.00|1.64|1.68|1.18|0.39|
2020-07-13 19:09:05.081996|4.00|1.67|1.65|0.39|1.57|
2020-07-13 19:09:05.741712|4.00|1.64|1.66|3.53|1.96|
2020-07-13 19:09:06.401229|4.00|1.66|1.62|3.53|0.00|
2020-07-13 19:09:07.060543|4.00|1.64|1.64|3.53|1.18|
2020-07-13 19:09:07.720356|4.00|1.66|1.64|1.57|0.00|
2020-07-13 19:09:08.379650|4.00|1.67|1.63|2.75|1.96|
2020-07-13 19:09:09.039398|4.00|1.66|1.64|2.75|1.96|
2020-07-13 19:09:09.699144|4.00|1.65|1.64|0.00|2.35|
2020-07-13 19:09:10.358658|4.00|1.64|1.64|1.57|2.75|
2020-07-13 19:09:11.018454|4.00|1.67|1.66|3.14|1.57|
2020-07-13 19:09:11.798279|4.00|1.66|4.00|0.00|0.00|
2020-07-13 19:09:12.578141|4.00|1.69|4.00|2.35|0.78|
2020-07-13 19:09:13.476919|4.00|4.00|4.00|1.57|2.75|
2020-07-13 19:09:14.375472|4.00|4.00|4.00|1.57|0.39|
2020-07-13 19:09:15.274530|4.00|4.00|4.00|3.14|1.96|
2020-07-13 19:09:16.173072|4.00|4.00|4.00|3.14|3.53|
2020-07-13 19:09:17.071842|4.00|4.00|4.00|3.53|3.53|
2020-07-13 19:09:17.970806|4.00|4.00|4.00|1.18|1.18|
2020-07-13 19:09:18.869458|4.00|4.00|4.00|2.75|2.75|
2020-07-13 19:09:19.768094|4.00|4.00|4.00|1.18|0.78|
2020-07-13 19:09:20.547340|4.00|4.00|1.72|1.96|2.35|
2020-07-13 19:09:21.326244|4.00|4.00|1.67|1.18|1.57|
2020-07-13 19:09:22.105434|4.00|4.00|1.68|0.00|2.35|
2020-07-13 19:09:23.004374|4.00|4.00|4.00|0.00|1.57|
2020-07-13 19:09:23.903356|4.00|4.00|4.00|0.00|1.96|
2020-07-13 19:09:24.682143|4.00|4.00|1.70|2.35|3.14|
2020-07-13 19:09:25.461474|4.00|4.00|1.65|1.96|1.18|
2020-07-13 19:09:26.239926|4.00|4.00|1.65|2.75|2.35|
2020-07-13 19:09:27.018782|4.00|4.00|1.66|3.14|2.35|
2020-07-13 19:09:27.798065|4.00|4.00|1.67|2.75|0.39|
2020-07-13 19:09:28.576917|4.00|4.00|1.66|3.14|1.57|
2020-07-13 19:09:29.355780|4.00|4.00|1.65|3.53|2.75|
2020-07-13 19:09:30.134685|4.00|4.00|1.66|1.18|0.39|
2020-07-13 19:09:30.913488|4.00|4.00|1.67|0.00|0.78|
2020-07-13 19:09:31.692294|4.00|4.00|1.66|1.18|2.75|
2020-07-13 19:09:32.471701|4.00|4.00|1.66|0.39|3.14|
2020-07-13 19:09:33.250345|4.00|4.00|1.67|3.53|1.18|
2020-07-13 19:09:34.029152|4.00|4.00|1.66|2.75|1.57|
2020-07-13 19:09:34.808188|4.00|4.00|1.69|3.14|0.00|
2020-07-13 19:09:35.587360|4.00|4.00|1.68|1.57|0.00|
2020-07-13 19:09:36.366307|4.00|4.00|1.68|1.96|2.75|
2020-07-13 19:09:37.145283|4.00|4.00|1.70|0.00|0.00|
2020-07-13 19:09:37.924224|4.00|4.00|1.68|1.96|2.35|
2020-07-13 19:09:38.703648|4.00|4.00|1.68|2.75|3.14|
2020-07-13 19:09:39.602609|4.00|4.00|4.00|0.00|2.35|
2020-07-13 19:09:40.501659|4.00|4.00|4.00|1.96|2.75|
2020-07-13 19:09:41.271820|4.00|4.00|0.19|1.18|1.57|
2020-07-13 19:09:42.170925|4.00|4.00|4.00|1.18|0.00|
2020-07-13 19:09:43.069458|4.00|4.00|4.00|1.57|3.14|
2020-07-13 19:09:43.968575|4.00|4.00|4.00|2.75|1.96|
2020-07-13 19:09:44.867547|4.00|4.00|4.00|3.53|1.96|
2020-07-13 19:09:45.766931|4.00|4.00|4.00|1.18|0.78|
2020-07-13 19:09:46.665857|4.00|4.00|4.00|2.75|1.18|
2020-07-13 19:09:47.439871|4.00|0.68|4.00|3.53|2.75|
2020-07-13 19:09:48.092177|4.00|0.37|1.66|2.75|3.53|
2020-07-13 19:09:48.871046|4.00|4.00|1.66|1.96|1.18|
2020-07-13 19:09:49.650212|4.00|4.00|1.67|1.18|1.18|
2020-07-13 19:09:50.429418|4.00|4.00|1.67|3.14|1.96|
2020-07-13 19:09:51.208616|4.00|4.00|1.65|3.14|3.53|
2020-07-13 19:09:51.987872|4.00|4.00|1.65|2.35|0.00|
2020-07-13 19:09:52.766732|4.00|4.00|1.65|1.57|0.78|
2020-07-13 19:09:53.545986|4.00|4.00|1.65|1.18|1.18|
2020-07-13 19:09:54.324787|4.00|4.00|1.64|2.75|0.00|
2020-07-13 19:09:55.104027|4.00|4.00|1.68|0.00|0.39|
2020-07-13 19:09:55.883178|4.00|4.00|1.67|0.00|1.18|
2020-07-13 19:09:56.662418|4.00|4.00|1.65|0.00|0.00|
2020-07-13 19:09:57.441261|4.00|4.00|1.66|1.18|3.14|
2020-07-13 19:09:58.220469|4.00|4.00|1.65|1.18|2.35|
2020-07-13 19:09:58.999646|4.00|4.00|1.67|0.00|1.57|
2020-07-13 19:09:59.778889|4.00|4.00|1.65|0.00|3.53|
2020-07-13 19:10:00.557838|4.00|4.00|1.65|0.78|1.57|
2020-07-13 19:10:01.337018|4.00|4.00|1.65|3.53|0.78|
2020-07-13 19:10:02.116140|4.00|4.00|1.66|3.53|0.39|
2020-07-13 19:10:02.895401|4.00|4.00|1.64|0.00|3.53|
2020-07-13 19:10:03.674565|4.00|4.00|1.67|1.18|0.00|
2020-07-13 19:10:04.453513|4.00|4.00|1.65|0.00|1.18|
2020-07-13 19:10:05.232640|4.00|4.00|1.65|0.00|0.39|
2020-07-13 19:10:06.011828|4.00|4.00|1.64|3.53|3.14|
2020-07-13 19:10:06.790740|4.00|4.00|1.64|2.35|3.53|
2020-07-13 19:10:07.570006|4.00|4.00|1.64|0.00|0.39|
2020-07-13 19:10:08.348732|4.00|4.00|1.65|2.35|1.57|
2020-07-13 19:10:09.127988|4.00|4.00|1.65|1.57|3.14|
2020-07-13 19:10:09.907290|4.00|4.00|1.65|2.35|0.39|
2020-07-13 19:10:10.686456|4.00|4.00|1.65|1.57|0.00|
2020-07-13 19:10:11.465592|4.00|4.00|1.65|3.14|0.39|
2020-07-13 19:10:12.244830|4.00|4.00|1.64|0.00|1.18|
2020-07-13 19:10:13.024001|4.00|4.00|1.65|0.39|0.39|
2020-07-13 19:10:13.803304|4.00|4.00|1.65|1.96|0.00|
2020-07-13 19:10:14.582074|4.00|4.00|1.66|3.14|1.57|
2020-07-13 19:10:15.361230|4.00|4.00|1.65|3.53|1.18|
2020-07-13 19:10:16.140504|4.00|4.00|1.66|0.00|1.96|
2020-07-13 19:10:16.919783|4.00|4.00|1.65|0.78|1.18|
